2024 ASI-047, t, pc, alt, p, temp, volt, gt, Lat, Lon, galt, sats, Ax, Ay, Az, Rx, Ry, Rz, state, Hum, Mx, My, Mz, dt
2024 ASI-047,135750,543,-0.24,99177.80,14.54,11.22,0,0,0,0,0,-13.67,28.32,1091.80,0.14,3.98,-2.75,Boot,37.05,-40.05,84.90,0,r
2024 ASI-047,136000,544,-0.27,99178.13,14.54,11.13,0,0,0,0,0,-7.32,24.90,1084.96,-1.29,1.55,-1.32,Boot,37.35,-40.35,86.40,0,r
2024 ASI-047,136250,545,-0.19,99177.22,14.53,11.23,0,0,0,0,0,-22.95,12.21,1086.43,0.89,5.02,6.04,Boot,35.70,-39.45,85.05,0,r
2024 ASI-047,136500,546,-0.30,99178.52,14.54,11.21,0,0,0,0,0,-25.39,16.60,1087.89,-0.17,-0.31,2.11,Boot,35.70,-40.50,85.80,0,r
2024 ASI-047,136750,547,-0.32,99178.69,14.53,11.22,0,0,0,0,0,-11.23,9.77,1083.98,-1.67,2.98,0.05,Boot,36.60,-38.40,84.90,0,r
2024 ASI-047,137000,548,-0.34,99178.95,14.54,11.21,0,0,0,0,0,-24.41,21.00,1080.08,-1.80,0.22,1.21,Boot,35.10,-40.20,86.25,0,r
2024 ASI-047,137250,549,-0.27,99178.08,14.53,11.22,0,0,0,0,0,-11.23,22.95,1077.15,0.17,2.48,-1.23,Boot,35.10,-40.20,86.25,0,r
2024 ASI-047,137500,550,-0.12,99176.34,14.54,11.23,0,0,0,0,0,-15.14,24.41,1075.20,-2.76,2.75,1.94,Boot,36.45,-39.45,85.80,0,r
2024 ASI-047,137750,551,-0.31,99178.59,14.54,11.21,0,0,0,0,0,-17.09,17.58,1062.99,-1.69,-2.11,1.17,Boot,35.55,-41.10,84.90,0,r
2024 ASI-047,138000,552,-0.16,99176.80,14.54,11.21,0,0,0,0,0,-21.00,18.55,1073.24,0.79,-1.39,3.49,Boot,36.15,-41.25,84.00,0,r
2024 ASI-047,138250,553,-0.27,99178.16,14.53,11.21,0,0,0,0,0,-4.39,21.00,1081.54,-4.60,5.55,-2.08,Boot,36.60,-40.35,86.70,0,r
2024 ASI-047,138500,554,-0.27,99178.14,14.54,11.21,0,0,0,0,0,-3.91,19.04,1067.87,2.28,2.92,1.39,Boot,36.60,-41.10,85.65,0,r
2024 ASI-047,138750,555,-0.21,99177.48,14.54,11.14,0,0,0,0,0,-8.79,37.60,1083.98,1.97,1.45,4.29,Boot,36.90,-40.20,85.80,0,r
2024 ASI-047,139000,556,-0.19,99177.16,14.53,11.20,0,0,0,0,0,-11.23,20.51,1086.43,-2.76,3.87,-0.73,Boot,36.30,-40.80,85.35,0,r
2024 ASI-047,139250,557,-0.26,99178.02,14.53,11.22,0,0,0,0,0,-19.04,23.44,1072.27,-1.44,-0.26,1.05,Boot,36.60,-41.85,86.40,0,r
2024 ASI-047,139500,558,-0.25,99177.87,14.54,11.21,0,0,0,0,0,-3.91,23.93,1094.24,0.91,1.82,1.67,Boot,35.55,-40.05,85.35,0,r
2024 ASI-047,139750,559,-0.34,99179.00,14.54,11.17,0,0,0,0,0,-13.67,21.00,1072.27,-2.96,1.16,-2.87,Boot,35.55,-40.05,85.35,0,r
2024 ASI-047,140000,560,-0.29,99178.39,14.54,11.23,0,0,0,0,0,-16.60,26.37,1070.80,-0.51,0.15,0.74,Boot,36.00,-40.80,85.65,0,r
2024 ASI-047,140250,561,-0.24,99177.73,14.54,11.21,0,0,0,0,0,-12.70,31.74,1083.50,-2.05,0.05,1.43,Boot,37.20,-40.95,85.05,0,r
2024 ASI-047,140500,562,-0.22,99177.58,14.53,11.21,0,0,0,0,0,-13.67,35.16,1083.98,-2.66,2.89,-0.94,Boot,36.30,-40.35,85.65,0,r
2024 ASI-047,140750,563,-0.30,99178.44,14.55,11.20,0,0,0,0,0,-13.67,21.00,1079.10,-2.04,5.37,-0.61,Boot,35.40,-40.50,85.50,0,r
2024 ASI-047,141000,564,-0.28,99178.20,14.55,11.15,0,0,0,0,0,-8.30,25.88,1090.33,-0.44,1.47,1.90,Boot,37.20,-41.25,84.75,0,r
2024 ASI-047,141250,565,-0.39,99179.55,14.54,11.20,0,0,0,0,0,-15.63,9.77,1076.66,-1.72,1.73,-2.91,Boot,36.60,-40.35,86.40,0,r
2024 ASI-047,141500,566,-0.35,99179.09,14.55,11.23,0,0,0,0,0,-27.83,24.41,1069.82,-3.01,0.99,-3.19,Boot,36.45,-39.45,85.80,0,r
2024 ASI-047,141750,567,-0.35,99179.03,14.53,11.15,0,0,0,0,0,-12.21,28.32,1084.47,-0.21,-1.82,0.31,Boot,35.55,-40.80,85.95,0,r
2024 ASI-047,142000,568,-0.18,99177.13,14.53,11.22,0,0,0,0,0,-8.30,20.02,1062.01,-2.05,3.50,2.63,Boot,37.20,-40.20,85.80,0,r
2024 ASI-047,142250,569,-0.32,99178.69,14.53,11.21,0,0,0,0,0,-16.60,24.90,1079.10,-3.33,0.99,-6.44,Boot,35.10,-40.20,85.50,0,r
2024 ASI-047,142500,570,-0.36,99179.19,14.54,11.21,0,0,0,0,0,-15.14,16.11,1084.96,1.18,0.89,1.79,Boot,35.25,-41.85,85.65,0,r
2024 ASI-047,142750,571,-0.30,99178.47,14.53,11.21,0,0,0,0,0,-12.21,17.09,1074.22,1.23,-0.18,-0.26,Boot,36.00,-40.80,85.35,0,r
2024 ASI-047,143000,572,-0.41,99179.73,14.54,11.21,0,0,0,0,0,-11.23,20.02,1086.91,-1.78,2.14,-2.99,Boot,36.15,-41.25,85.05,0,r
2024 ASI-047,143250,573,-0.21,99177.48,14.54,11.16,0,0,0,0,0,-14.16,22.46,1069.34,1.62,-1.69,2.69,Boot,35.40,-40.20,85.50,0,r
2024 ASI-047,143500,574,-0.19,99177.23,14.53,11.19,0,0,0,0,0,-14.65,30.27,1073.24,2.07,-2.21,4.72,Boot,35.40,-40.95,85.50,0,r
2024 ASI-047,143750,575,-0.27,99178.13,14.53,11.21,0,0,0,0,0,-20.51,35.64,1074.71,-0.50,3.15,-2.51,Boot,35.70,-40.95,85.50,0,r
2024 ASI-047,144000,576,-0.24,99177.81,14.53,11.21,0,0,0,0,0,-6.84,24.41,1079.10,-0.46,-0.62,1.34,Boot,37.35,-41.55,85.65,0,r
2024 ASI-047,144250,577,-0.23,99177.69,14.53,11.21,0,0,0,0,0,-21.00,19.53,1051.76,3.09,0.82,3.45,Boot,37.65,-41.70,85.80,0,r
2024 ASI-047,144500,578,-0.29,99178.42,14.53,11.21,0,0,0,0,0,-8.79,64.94,1132.32,-3.05,2.19,-0.22,Boot,35.55,-40.80,85.65,0,r
2024 ASI-047,144750,579,-0.27,99178.11,14.54,11.21,0,0,0,0,0,1.95,1.95,1082.52,4.18,-0.92,1.88,Boot,37.65,-39.45,86.85,0,r
2024 ASI-047,145000,580,-0.27,99178.17,14.53,11.22,0,0,0,0,0,-5.37,110.84,1060.55,77.86,2.31,-8.74,Boot,36.30,-36.60,86.70,0,r
2024 ASI-047,145250,581,-0.12,99176.42,14.53,11.15,0,0,0,0,0,-90.33,500.49,1018.07,104.16,13.66,-31.80,Boot,37.20,-28.35,84.45,0,r
2024 ASI-047,145500,582,-0.30,99178.48,14.53,11.15,0,0,0,0,0,-53.22,709.96,732.42,77.21,-21.54,-24.92,Boot,38.10,-18.30,85.35,0,r
2024 ASI-047,145750,583,-0.04,99175.44,14.52,11.15,0,0,0,0,0,-58.59,804.20,510.25,8.17,-7.59,13.93,Boot,34.35,-14.40,84.75,0,r
2024 ASI-047,146000,584,-0.25,99177.84,14.53,11.20,0,0,0,0,0,-47.85,845.70,511.23,-8.94,3.04,4.01,Boot,36.30,-11.85,85.35,0,r
2024 ASI-047,146250,585,-0.18,99177.11,14.53,11.21,0,0,0,0,0,147.95,373.54,992.68,-214.44,-23.11,91.95,Boot,32.10,-28.35,94.80,0,r
2024 ASI-047,146500,586,-0.20,99177.27,14.53,11.21,0,0,0,0,0,58.59,-313.96,956.54,-131.92,17.66,10.35,Boot,33.60,-52.65,89.10,0,r
2024 ASI-047,146750,587,-0.25,99177.92,14.53,11.15,0,0,0,0,0,63.96,-861.82,669.43,-109.94,14.44,1.20,Boot,35.25,-60.90,79.20,0,r
2024 ASI-047,147000,588,-0.26,99178.03,14.51,11.21,0,0,0,0,0,-27.34,-948.24,368.65,-80.37,6.99,17.35,Boot,37.80,-68.85,54.30,0,r
2024 ASI-047,147250,589,-0.19,99177.17,14.52,11.21,0,0,0,0,0,-15.63,-946.78,306.64,108.27,-3.44,1.12,Boot,38.85,-66.60,53.10,0,r
2024 ASI-047,147500,590,-0.10,99176.13,14.52,11.13,0,0,0,0,0,-19.04,-73.73,1152.83,250.13,11.94,-24.83,Boot,39.60,-48.00,84.15,0,r
2024 ASI-047,147750,591,-0.07,99175.78,14.52,11.20,0,0,0,0,0,-102.05,820.80,681.15,144.06,-28.36,-60.72,Boot,37.05,-17.55,86.70,0,r
2024 ASI-047,148000,592,-0.13,99176.53,14.53,11.21,0,0,0,0,0,-101.07,892.09,495.61,2.92,1.95,-6.86,Boot,37.80,-16.50,86.40,0,r
2024 ASI-047,148250,593,-0.03,99175.36,14.52,11.21,0,0,0,0,0,-59.08,632.81,768.07,-250.14,-18.59,124.47,Boot,36.60,-21.00,90.00,0,r
2024 ASI-047,148500,594,-0.22,99177.52,14.51,11.15,0,0,0,0,0,53.71,-592.29,922.85,-243.04,21.24,28.89,Boot,38.25,-57.60,77.10,0,r
2024 ASI-047,148750,595,-0.20,99177.30,14.51,11.24,0,0,0,0,0,-34.18,-958.01,409.18,-25.21,4.35,-10.80,Boot,39.30,-66.90,54.30,0,r
2024 ASI-047,149000,596,-0.12,99176.34,14.52,11.21,0,0,0,0,0,-62.50,-937.99,504.39,145.44,1.87,-10.58,Boot,37.05,-65.85,61.80,0,r
2024 ASI-047,149250,597,-0.19,99177.23,14.52,11.21,0,0,0,0,0,24.90,-131.84,1110.84,250.13,9.91,-42.67,Boot,38.10,-46.50,86.40,0,r
2024 ASI-047,149500,598,-0.14,99176.66,14.52,11.21,0,0,0,0,0,-73.73,684.08,733.40,125.82,-15.15,-38.05,Boot,39.00,-17.40,82.95,0,r
2024 ASI-047,149750,599,-0.12,99176.42,14.51,11.15,0,0,0,0,0,-48.83,724.61,716.80,-115.72,1.63,32.50,Boot,39.45,-16.95,83.70,0,r
2024 ASI-047,150000,600,-0.14,99176.66,14.52,11.21,0,0,0,0,0,83.50,-328.61,1099.12,-250.14,10.07,41.74,Boot,37.20,-48.15,88.05,0,r
2024 ASI-047,150250,601,-0.11,99176.22,14.51,11.15,0,0,0,0,0,0.49,-943.85,423.34,-111.08,4.43,1.14,Boot,39.00,-62.25,70.35,0,r
2024 ASI-047,150500,602,-0.17,99176.98,14.50,11.21,0,0,0,0,0,-5.86,-896.97,395.51,97.91,-3.13,2.70,Boot,39.75,-66.30,58.35,0,r
2024 ASI-047,150750,603,-0.06,99175.61,14.52,11.21,0,0,0,0,0,55.18,-374.02,1019.04,250.13,18.07,-17.29,Boot,37.35,-51.75,85.35,0,r
2024 ASI-047,151000,604,-0.03,99175.30,14.51,11.23,0,0,0,0,0,-119.63,681.15,792.97,151.96,-10.08,-26.43,Boot,40.20,-18.90,84.00,0,r
2024 ASI-047,151250,605,-0.09,99176.05,14.51,11.21,0,0,0,0,0,-49.32,684.57,825.68,-175.47,-18.08,63.83,Boot,40.95,-17.70,83.70,0,r
2024 ASI-047,151500,606,-0.12,99176.38,14.51,11.15,0,0,0,0,0,13.18,-533.20,870.12,-250.14,-0.11,45.69,Boot,37.95,-56.10,80.85,0,r
2024 ASI-047,151750,607,-0.08,99175.91,14.50,11.21,0,0,0,0,0,-28.32,-1036.62,271.48,-16.98,8.83,-15.59,Boot,41.40,-63.90,52.50,0,r
2024 ASI-047,152000,608,-0.07,99175.78,14.50,11.21,0,0,0,0,0,111.33,-821.29,731.45,166.79,-36.93,-61.98,Boot,39.30,-65.10,67.95,0,r
2024 ASI-047,152250,609,-0.05,99175.48,14.49,11.21,0,0,0,0,0,52.73,174.32,1119.14,250.13,25.05,-36.07,Boot,37.95,-38.25,90.15,0,r
2024 ASI-047,152500,610,-0.24,99177.77,14.50,11.21,0,0,0,0,0,-93.26,738.77,710.45,-11.74,4.72,-9.59,Boot,37.65,-34.50,89.85,0,r
2024 ASI-047,152750,611,-0.14,99176.66,14.49,11.22,0,0,0,0,0,42.48,-110.84,1141.11,-250.14,-12.18,99.71,Boot,36.45,-37.50,91.20,0,r
2024 ASI-047,153000,612,-0.21,99177.39,14.49,11.21,0,0,0,0,0,-15.14,-996.58,401.86,-120.30,10.92,4.73,Boot,38.85,-65.40,63.30,0,r
2024 ASI-047,153250,613,-0.13,99176.50,14.50,11.21,0,0,0,0,0,-12.70,-970.21,419.43,102.15,4.06,-5.50,Boot,38.70,-64.80,60.15,0,r
2024 ASI-047,153500,614,-0.18,99177.08,14.51,11.21,0,0,0,0,0,3.91,-209.47,1072.27,250.13,10.98,-34.25,Boot,38.25,-60.75,75.75,0,r
2024 ASI-047,153750,615,-0.15,99176.70,14.51,11.21,0,0,0,0,0,-76.66,677.25,769.53,77.24,2.85,-31.61,Boot,39.45,-15.90,82.65,0,r
2024 ASI-047,154000,616,-0.12,99176.33,14.50,11.25,0,0,0,0,0,30.76,480.96,951.66,-250.14,-20.50,81.69,Boot,38.10,-21.45,85.65,0,r
2024 ASI-047,154250,617,-0.14,99176.58,14.51,11.21,0,0,0,0,0,125.49,-687.01,924.80,-250.14,14.16,3.15,Boot,38.70,-59.10,77.10,0,r
2024 ASI-047,154500,618,-0.19,99177.19,14.51,11.15,0,0,0,0,0,-3.91,-820.31,463.87,22.44,5.63,11.45,Boot,37.80,-65.85,62.25,0,r
2024 ASI-047,154750,619,-0.24,99177.73,14.51,11.21,0,0,0,0,0,7.81,-479.00,897.46,250.13,13.17,-29.50,Boot,38.10,-65.85,62.25,0,r
2024 ASI-047,155000,620,-0.32,99178.67,14.51,11.21,0,0,0,0,0,2.93,132.81,1078.13,32.41,15.03,11.85,Boot,38.85,-35.10,90.00,0,r
2024 ASI-047,155250,621,-0.21,99177.45,14.51,11.21,0,0,0,0,0,83.98,160.16,1260.74,17.43,-59.27,-6.11,Boot,40.50,-33.75,86.55,0,r
2024 ASI-047,155500,622,-0.12,99176.42,14.51,11.22,0,0,0,0,0,704.10,158.69,577.64,-15.40,-177.96,47.16,Boot,2.55,-30.75,104.25,0,r
2024 ASI-047,155750,623,-0.04,99175.38,14.51,11.21,0,0,0,0,0,698.73,96.68,854.98,-30.95,180.00,-2.32,Boot,-5.85,-29.10,102.45,0,r
2024 ASI-047,156000,624,-0.10,99176.19,14.51,11.22,0,0,0,0,0,-89.36,-200.20,1036.62,-1.02,136.36,28.76,Boot,40.65,-38.85,86.40,0,r
2024 ASI-047,156250,625,-0.30,99178.50,14.51,11.21,0,0,0,0,0,-40.04,-61.04,1171.39,55.66,-64.19,3.27,Boot,46.35,-34.80,77.85,0,r
2024 ASI-047,156500,626,-0.17,99176.92,14.51,11.19,0,0,0,0,0,465.33,155.27,990.72,49.78,-240.98,12.50,Boot,16.20,-30.90,103.65,0,r
2024 ASI-047,156750,627,-0.27,99178.16,14.51,11.21,0,0,0,0,0,714.36,154.30,510.74,7.08,67.36,-1.47,Boot,-0.60,-27.30,104.25,0,r
2024 ASI-047,157000,628,-0.24,99177.80,14.51,11.20,0,0,0,0,0,241.21,142.58,1044.43,-44.99,155.83,17.57,Boot,23.85,-30.45,101.55,0,r
2024 ASI-047,157250,629,-0.25,99177.89,14.52,11.19,0,0,0,0,0,-187.01,-98.63,1172.36,10.55,38.18,-4.07,Boot,48.00,-32.70,72.30,0,r
2024 ASI-047,157500,630,-0.16,99176.89,14.53,11.21,0,0,0,0,0,-48.83,80.57,1114.26,18.72,-187.51,43.23,Boot,39.90,-30.45,86.40,0,r
2024 ASI-047,157750,631,-0.08,99175.84,14.53,11.20,0,0,0,0,0,639.16,152.83,777.83,18.92,-112.46,1.64,Boot,10.05,-26.70,106.65,0,r
2024 ASI-047,158000,632,-0.10,99176.11,14.52,11.21,0,0,0,0,0,583.98,67.38,741.70,-11.30,175.48,-20.44,Boot,7.20,-27.30,106.05,0,r
2024 ASI-047,158250,633,-0.13,99176.48,14.52,11.20,0,0,0,0,0,47.36,144.04,1106.45,-40.63,149.76,1.98,Boot,27.60,-29.70,100.50,0,r
2024 ASI-047,158500,634,-0.22,99177.55,14.53,11.22,0,0,0,0,0,-289.06,67.38,1178.71,4.44,-64.19,-0.33,Boot,48.60,-34.05,72.15,0,r
